cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season,cap-diameter,stem-height,stem-width,target
7,7,12,3,3,3,7,0,0,13,0,0,2,3,0,2,4,21.37,8.53,31.3,1
5,8,7,2,5,4,4,0,0,8,0,0,2,3,2,5,5,6.17,7.99,67.06,0
8,10,10,3,3,2,7,0,0,8,0,0,2,3,0,4,4,9.75,6.21,14.34,1
5,8,4,2,5,4,4,4,2,4,0,0,2,3,0,2,2,3.32,0.0,0.0,1
7,0,7,2,5,4,4,0,0,9,0,0,2,3,0,2,2,3.45,6.98,8.4,0
8,12,7,2,4,2,9,0,0,13,0,0,3,5,0,9,2,5.93,4.25,12.15,0
7,2,8,2,3,2,13,0,0,14,0,0,2,3,0,2,4,4.68,3.23,6.58,1
8,2,7,2,6,0,7,0,0,14,0,0,2,3,0,2,2,3.78,4.72,10.13,0
5,12,13,2,6,0,13,0,6,6,0,0,2,3,0,2,4,46.89,7.17,38.72,0
2,10,12,2,4,2,12,0,9,13,2,6,3,2,0,2,2,6.77,12.52,11.63,1
8,9,5,2,2,2,12,0,0,13,0,0,2,3,0,2,4,9.5,5.4,18.18,0
8,0,8,2,3,0,8,0,0,9,0,0,2,3,8,3,2,0.84,5.62,1.16,1
4,9,7,2,7,2,12,2,5,8,0,0,2,3,0,3,2,8.21,6.9,11.73,0
4,9,5,2,2,2,12,0,0,13,0,0,2,3,0,2,4,7.15,4.93,15.91,0
8,7,12,2,7,0,9,0,0,8,0,0,2,3,5,3,2,2.93,3.93,3.24,1
8,12,7,2,0,0,12,2,0,8,0,6,3,2,0,2,2,10.0,8.84,26.96,0
4,11,7,3,3,2,13,0,0,8,0,0,2,3,0,2,2,2.97,3.65,5.77,1
8,10,13,2,6,0,13,0,0,14,0,7,3,0,0,2,2,7.91,6.93,14.25,0
4,9,12,2,3,3,12,0,0,13,0,0,2,3,0,6,5,3.92,4.68,6.85,0
8,3,13,2,8,2,12,0,0,13,0,0,2,3,0,2,4,11.01,8.78,24.69,0
2,10,7,2,0,2,5,0,0,8,0,0,3,3,0,3,2,0.96,2.5,2.23,1
8,5,8,2,2,2,7,0,9,8,0,0,3,9,0,2,5,4.75,5.09,6.6,1
2,5,7,2,2,0,7,0,8,8,0,0,2,3,0,2,4,1.55,4.19,1.45,1
8,9,7,2,4,2,12,0,5,13,0,0,2,3,5,2,4,9.52,6.11,9.87,0
8,9,12,2,7,0,9,0,5,8,0,0,2,3,0,2,4,10.17,7.49,17.54,1
7,0,7,2,3,2,12,0,7,13,0,0,2,3,0,4,2,5.65,5.55,8.13,0
8,11,7,2,6,0,13,0,0,8,0,0,2,3,0,2,4,15.98,17.13,74.5,0
8,2,12,2,7,2,12,0,0,13,0,0,2,3,0,6,3,10.43,7.81,29.23,0
7,10,8,3,3,2,8,0,0,13,0,0,2,3,0,2,2,10.26,6.36,17.7,0
8,10,10,2,7,2,5,0,9,13,0,0,3,2,3,3,4,4.6,6.99,8.08,1
2,5,4,2,7,3,5,0,7,5,0,0,2,3,0,2,2,6.44,4.55,8.93,0
6,10,7,2,2,2,5,0,8,14,0,0,3,2,0,6,4,2.09,6.13,2.58,1
4,10,13,2,2,0,13,0,8,14,0,0,2,3,0,2,4,3.0,5.14,6.14,1
8,3,3,2,2,0,7,0,0,8,0,6,3,9,0,2,2,5.52,8.15,10.69,1
4,12,7,2,4,2,7,0,0,13,0,0,3,8,0,9,2,7.64,4.5,13.24,0
2,10,12,2,4,2,12,0,9,13,2,6,3,5,0,2,4,8.59,12.61,12.96,1
6,12,7,2,0,0,12,6,0,8,0,0,3,6,0,2,4,15.64,24.52,19.45,0
4,10,8,2,2,3,13,0,7,9,0,0,2,3,0,2,3,4.8,7.85,7.08,0
4,0,4,2,3,2,13,2,0,8,0,0,2,3,0,5,5,6.26,4.8,9.75,1
5,7,7,2,0,2,13,0,0,8,0,0,2,3,0,2,2,8.25,1.47,13.8,1
2,0,7,2,2,0,5,0,7,5,0,0,2,3,0,2,2,1.55,5.28,2.08,1
8,7,7,2,6,0,3,0,0,8,0,0,2,3,0,2,2,4.24,4.09,10.29,0
5,7,13,2,0,2,13,0,0,14,0,0,2,3,0,2,2,8.53,1.53,15.06,1
4,2,7,3,3,2,13,0,0,8,0,0,2,3,0,2,2,6.01,6.03,8.21,1
8,7,7,2,0,0,7,0,0,8,0,0,2,3,0,2,5,1.78,3.79,1.5,1
8,12,4,2,7,0,5,0,0,13,0,0,2,3,0,2,2,4.88,5.36,8.26,0
8,6,13,2,2,2,7,0,5,8,0,3,3,9,3,2,4,8.23,8.83,9.4,1
7,2,12,2,3,3,12,0,4,13,0,0,2,3,0,3,4,3.15,3.94,2.55,1
8,0,2,2,0,3,12,0,0,13,0,0,2,3,0,2,4,2.63,7.04,5.2,0
4,9,10,2,8,0,7,0,0,10,0,0,2,3,0,2,4,10.69,6.37,24.44,0
7,10,7,3,3,0,12,0,8,8,0,0,2,3,0,2,2,7.99,4.42,12.05,1
4,0,13,2,7,3,13,0,5,14,0,0,2,3,0,2,2,4.9,4.3,8.78,1
2,12,7,2,0,2,6,0,0,13,0,0,2,3,0,2,3,3.15,5.48,2.47,0
2,0,5,2,2,0,7,0,0,5,0,6,2,3,3,3,4,2.61,8.36,2.43,1
7,10,8,3,3,2,8,0,0,13,0,0,2,3,0,2,4,10.73,6.59,17.54,0
4,6,5,2,2,0,9,0,0,13,0,0,2,3,5,3,4,2.06,4.16,2.89,1
2,12,7,2,0,2,11,6,7,13,0,0,2,3,0,2,2,3.96,6.38,4.65,1
8,3,3,2,2,0,5,0,0,14,0,6,3,9,0,2,2,5.87,8.87,10.57,1
7,0,13,2,2,2,12,0,0,5,0,0,2,3,0,2,2,5.68,5.84,14.95,0
7,2,12,2,3,3,9,0,4,13,0,0,2,3,0,3,2,3.09,3.45,2.78,1
4,4,7,2,2,3,5,0,7,5,0,0,2,3,0,2,4,4.64,6.0,3.52,0
8,3,7,2,2,0,7,6,0,8,0,2,2,3,0,4,2,9.64,12.47,16.64,1
4,9,12,2,4,2,6,0,7,13,0,0,3,2,0,3,2,7.74,20.74,12.64,0
4,9,7,2,7,2,12,2,5,13,0,0,2,3,0,2,2,7.8,6.58,10.8,0
7,2,7,3,3,2,9,0,0,5,0,0,2,3,0,2,4,3.46,4.11,5.7,0
8,12,12,2,4,2,6,0,0,13,0,6,3,2,0,3,4,7.76,5.11,12.52,0
2,4,7,2,0,2,7,0,0,8,0,0,2,3,0,6,4,2.59,6.91,3.33,1
3,4,7,2,2,0,5,0,0,5,0,0,2,3,0,5,4,1.69,5.03,1.49,0
8,9,7,2,8,2,12,0,7,8,0,0,2,3,0,5,5,5.69,6.53,9.24,0
3,4,7,2,2,0,12,0,0,5,0,0,2,3,0,2,2,1.34,4.94,1.24,0
8,9,7,2,4,2,12,0,5,8,0,0,2,3,5,2,5,9.51,7.07,9.53,0
7,0,7,2,7,2,5,2,0,12,0,0,2,3,0,3,5,8.15,6.17,19.82,0
2,10,6,2,7,2,11,0,9,8,0,0,3,2,3,3,4,4.52,6.53,8.13,1
3,5,7,2,4,0,12,0,7,13,2,6,2,3,0,2,2,4.88,10.53,11.35,0
8,2,7,3,6,0,13,0,0,14,0,0,2,3,0,2,2,7.32,7.42,16.55,0
4,12,8,2,3,0,8,0,0,9,0,0,2,3,0,4,2,2.87,3.17,5.38,1
8,9,7,3,4,0,7,6,0,13,0,0,3,5,0,6,4,12.98,6.28,16.33,0
8,0,12,2,8,2,7,2,0,8,0,6,3,0,0,2,3,4.69,7.91,9.23,0
3,3,13,3,8,2,9,0,0,13,0,0,2,3,0,2,2,6.14,7.11,12.62,1
8,4,13,2,0,0,13,0,0,13,0,0,2,3,0,2,4,0.63,3.56,0.75,1
8,0,7,3,0,0,12,2,0,13,2,6,3,4,0,2,2,9.17,10.48,15.62,0
8,0,7,2,4,0,12,0,0,13,2,6,3,2,0,2,2,10.76,10.84,14.69,1
2,11,11,2,2,2,11,0,7,12,0,0,2,3,0,2,4,4.04,6.13,6.42,1
7,2,12,2,3,3,12,0,4,13,0,0,2,3,0,3,4,2.68,2.73,2.46,1
8,0,8,2,3,0,8,0,0,9,0,0,2,3,8,3,4,0.86,4.51,1.06,1
8,5,13,2,2,2,13,0,3,9,0,0,2,3,0,3,2,5.17,6.53,7.49,1
4,3,2,2,0,2,2,0,0,13,0,0,3,3,0,2,2,9.5,5.03,19.94,0
2,10,7,2,0,2,5,0,0,8,0,0,3,3,0,3,4,0.82,3.53,2.37,1
4,9,12,2,3,3,12,0,0,13,0,0,2,3,0,3,5,3.1,3.87,6.63,0
8,3,3,2,2,0,13,0,0,3,0,6,3,9,0,2,2,6.08,7.72,9.62,1
2,10,12,2,4,2,12,0,9,13,2,6,3,2,0,2,4,7.5,12.0,13.5,1
4,12,12,2,4,2,9,0,0,13,0,6,3,2,0,6,2,7.02,5.94,13.32,0
8,0,9,2,0,2,5,0,0,14,0,0,2,3,0,2,2,4.34,3.63,12.22,1
2,12,7,2,0,0,9,0,0,13,0,0,2,3,0,2,2,7.8,14.93,17.49,1
7,0,12,3,3,2,13,0,0,13,0,0,2,3,0,2,2,11.61,6.67,24.5,0
8,10,13,2,2,2,13,0,3,9,0,0,2,3,0,3,2,4.98,6.16,7.43,1
7,11,8,3,3,2,13,0,0,8,0,0,2,3,0,2,2,2.91,3.5,6.35,1
8,0,7,2,6,0,9,3,0,8,0,0,2,3,5,2,2,8.56,10.94,33.08,1
8,10,7,2,3,0,12,0,8,14,0,0,2,3,0,4,2,1.23,4.61,1.58,0
5,12,13,2,6,0,13,0,6,8,0,0,2,3,0,2,4,55.94,7.03,38.82,0
8,5,8,2,2,2,7,0,9,8,0,0,3,9,0,2,5,4.59,5.42,6.35,1
8,4,7,3,2,0,12,0,0,8,0,0,2,3,0,4,2,0.99,4.85,0.97,0
5,8,4,2,5,4,4,4,2,4,0,0,2,3,0,2,2,3.14,0.0,0.0,1
4,9,7,2,7,2,12,2,5,13,0,0,2,3,0,2,2,7.31,5.79,9.92,0
7,12,7,2,2,3,9,0,5,8,0,0,2,3,0,4,2,1.77,4.29,2.86,0
4,9,12,2,3,3,12,0,0,13,0,0,2,3,0,6,2,3.51,4.04,6.03,0
2,5,7,2,2,0,7,0,8,8,0,0,2,3,0,2,4,1.37,4.82,1.48,1
8,0,13,2,2,2,13,0,0,13,0,0,2,3,0,2,4,4.95,5.12,8.78,0
6,12,7,3,4,0,9,0,9,13,0,0,3,7,0,2,2,10.77,9.21,17.94,0
8,7,12,3,3,3,12,0,0,13,0,0,2,3,0,2,2,16.48,7.31,34.37,1
4,6,6,2,2,0,12,0,0,13,0,0,2,3,5,3,2,2.39,5.03,2.69,1
2,9,5,2,4,0,13,0,0,6,0,0,2,3,0,6,4,4.95,7.05,7.77,1
2,4,4,2,2,3,5,0,7,8,0,0,2,3,0,2,2,4.95,6.23,3.83,0
8,0,7,2,4,0,12,0,0,13,2,6,3,4,0,2,4,12.83,11.25,14.62,1
8,2,7,3,3,2,7,0,0,3,0,0,2,3,0,2,2,6.99,6.8,8.31,1
7,2,13,2,3,2,8,0,0,9,0,0,2,3,0,4,4,4.98,3.51,6.06,1
4,7,7,2,7,0,9,0,0,8,0,0,2,3,5,3,2,4.46,4.1,3.19,1
7,2,3,3,3,2,13,0,0,3,0,0,2,3,0,2,2,6.76,5.94,8.84,1
8,6,3,2,0,0,3,0,0,3,0,0,2,3,4,2,2,2.82,3.94,4.7,1
8,2,7,3,6,0,13,0,0,14,0,0,2,3,0,2,2,6.41,3.8,11.73,0
8,12,12,3,0,0,12,6,0,13,0,0,3,5,0,2,4,7.45,8.31,13.87,1
2,0,4,2,2,0,5,0,7,5,0,0,2,3,0,2,4,2.55,5.38,2.19,1
4,12,8,2,3,0,13,0,0,14,0,0,2,3,0,4,2,1.8,2.67,4.35,1
7,9,8,2,3,3,2,0,0,13,0,0,2,3,0,2,5,7.75,7.27,13.09,0
8,9,13,2,0,2,13,0,0,14,2,6,3,9,3,2,3,3.47,7.01,6.51,1
8,0,3,2,0,2,5,0,0,14,0,0,2,3,0,2,2,4.39,3.23,12.09,1
2,5,5,2,7,3,5,0,7,5,0,0,2,3,0,2,2,5.12,4.58,8.6,0
8,6,5,2,2,0,9,0,0,13,0,0,2,3,5,3,4,2.02,4.32,2.4,1
8,10,4,2,2,3,7,0,8,13,0,0,3,5,0,2,4,6.77,6.86,6.22,0
7,11,7,3,3,2,13,0,0,8,0,0,2,3,0,2,2,2.48,3.03,5.07,1
4,5,3,2,8,3,12,2,0,13,0,0,2,3,0,2,2,6.51,5.7,17.73,1
3,6,13,2,0,2,7,0,0,13,0,0,2,3,0,2,4,5.82,6.9,9.24,1
5,9,8,2,5,4,4,4,2,4,0,0,3,3,0,2,4,4.5,0.0,0.0,1
4,12,12,2,4,2,7,0,6,13,0,0,3,2,0,2,4,2.67,4.24,3.38,1
4,0,7,2,8,2,9,0,0,10,0,0,2,3,0,5,2,3.5,8.22,4.01,1
8,5,7,2,2,2,7,0,9,9,0,0,3,9,0,2,2,3.63,4.26,5.54,1
2,12,7,2,0,2,6,0,0,13,0,0,2,3,0,2,4,3.18,6.35,2.81,0
8,0,7,2,2,0,12,0,0,5,0,0,2,3,0,2,4,7.49,7.49,14.58,0
8,10,13,3,8,2,13,0,0,13,0,0,2,3,0,2,2,6.36,6.85,12.25,0
8,6,3,2,0,0,3,0,0,3,0,0,2,3,4,2,2,3.62,4.62,4.89,1
4,9,11,2,2,2,12,0,0,13,0,0,2,3,0,2,2,8.34,4.92,15.96,0
2,10,12,2,4,2,12,0,9,13,2,6,3,5,0,2,2,9.01,13.37,13.73,1
4,0,12,2,8,2,9,0,0,10,0,0,2,3,0,2,4,4.41,8.74,4.23,1
8,0,9,2,0,2,5,0,0,14,0,0,2,3,0,2,2,5.47,3.35,12.68,1
8,9,7,3,6,0,13,3,0,14,0,0,2,3,0,2,2,9.6,7.78,25.42,1
2,2,7,2,3,2,7,0,5,8,0,0,3,0,0,2,4,5.69,5.59,6.49,1
3,3,12,3,8,2,9,0,0,13,0,0,2,3,0,3,2,4.84,5.94,12.29,1
6,10,7,2,6,0,12,0,0,8,0,0,2,3,0,2,2,14.79,20.88,83.88,0
8,0,7,2,8,2,12,0,0,13,0,0,2,3,0,2,2,4.5,6.2,3.89,0
8,6,7,2,2,2,7,0,5,8,0,3,3,9,3,3,2,7.07,7.91,7.74,1
4,0,12,2,2,2,12,0,5,12,0,0,2,3,0,2,4,2.87,3.92,3.48,1
4,0,4,2,3,2,13,0,0,13,0,0,2,3,0,2,5,15.0,2.46,16.08,0
8,7,7,2,0,0,7,0,0,8,0,0,2,3,0,2,5,1.52,4.11,1.39,1
4,10,7,2,8,2,9,0,5,5,0,0,2,3,0,6,4,3.54,5.64,3.87,1
4,4,8,2,4,0,12,6,9,13,2,6,3,7,0,2,4,16.16,16.73,16.79,1
7,0,7,2,7,2,5,2,0,12,0,0,2,3,0,3,2,8.52,7.06,19.48,0
4,10,7,2,8,2,13,0,0,14,0,0,2,3,0,2,2,4.92,4.23,12.25,1
4,5,10,2,0,2,12,0,0,13,2,6,3,4,0,2,4,8.4,10.91,15.98,1
8,5,13,3,8,2,13,0,0,13,0,0,2,3,0,2,2,8.26,7.55,16.57,0
8,9,7,3,6,0,13,0,0,8,0,6,3,7,0,2,4,8.29,6.58,16.74,0
8,2,13,3,6,0,13,0,0,14,0,0,2,3,0,2,4,6.35,7.48,14.65,0
8,0,4,3,8,0,11,6,0,5,0,5,2,3,0,2,2,8.78,8.72,18.94,1
4,4,3,3,2,0,12,0,0,8,0,0,2,3,0,4,4,1.06,5.37,1.1,0
7,2,7,2,3,2,13,0,6,8,0,0,2,3,0,2,2,11.57,5.12,28.42,1
8,3,7,3,4,0,12,0,0,13,0,0,3,0,0,3,4,14.15,9.27,16.44,0
4,0,8,2,3,0,8,0,0,9,0,0,2,3,8,3,2,0.87,6.13,1.16,1
5,8,4,2,5,4,4,4,2,4,0,0,2,3,0,2,4,2.3,0.0,0.0,1
8,4,3,2,2,0,7,0,7,6,0,0,2,3,0,2,5,0.63,3.7,0.98,1
4,7,12,2,7,0,9,0,0,8,0,0,2,3,5,3,2,3.28,3.44,2.63,1
4,0,4,2,3,2,13,0,0,13,0,0,2,3,0,2,2,7.62,2.36,13.06,0
4,12,3,2,0,0,12,2,0,8,0,6,3,2,0,2,5,8.63,6.86,25.32,0
8,0,4,3,8,0,11,6,0,5,0,5,2,3,0,2,2,8.37,9.12,20.1,1
8,12,7,2,4,2,9,0,0,13,0,0,3,8,0,9,2,5.77,4.54,12.11,0
3,4,7,2,2,0,5,0,0,5,0,0,2,3,0,5,4,1.54,4.74,1.34,0
2,4,13,2,0,2,7,0,0,8,0,0,2,3,0,6,2,1.79,5.91,2.79,1
7,0,7,2,3,2,12,0,7,13,0,0,2,3,0,4,2,6.63,5.12,8.51,0
8,10,5,3,3,2,12,0,0,11,0,0,2,3,0,5,4,18.69,6.06,28.21,1
5,8,4,2,5,4,4,4,2,4,0,0,2,3,0,2,5,3.42,0.0,0.0,1
7,0,7,3,3,2,9,0,0,3,0,0,2,3,0,2,4,4.87,5.08,4.55,1
2,12,10,2,7,2,11,0,9,13,0,0,3,2,3,6,2,4.2,5.57,6.02,1
4,9,5,2,2,2,12,0,0,13,0,0,2,3,0,2,4,7.84,4.43,13.89,0
4,7,7,2,3,2,13,0,6,6,0,0,2,3,0,2,2,13.44,4.9,27.29,1
2,12,7,2,0,2,11,6,7,13,0,0,2,3,0,2,2,3.57,5.39,4.29,1
8,0,4,2,2,0,12,0,0,13,0,0,2,3,0,2,4,7.03,6.22,11.21,0
8,0,7,2,7,2,5,2,0,12,0,0,2,3,0,3,2,8.86,6.79,18.62,0
8,2,3,3,3,2,12,0,0,3,0,0,2,3,0,2,2,6.21,7.7,9.65,1
7,0,8,3,3,0,8,0,0,13,0,0,3,3,0,2,4,9.28,6.18,13.98,1
4,12,7,2,3,3,9,0,5,8,0,0,2,3,0,4,2,2.31,7.45,3.32,0
7,2,7,3,3,2,9,0,0,8,0,0,2,3,0,2,4,3.67,4.53,5.87,0
6,4,7,2,4,0,12,0,9,13,2,6,3,7,0,2,4,7.36,8.28,16.35,1
7,8,12,2,3,0,12,0,0,13,0,0,2,3,0,3,4,4.67,3.21,7.64,0
8,0,2,2,8,0,12,0,0,13,0,0,2,3,0,2,4,4.66,5.12,6.94,1
4,3,7,2,3,2,12,6,0,13,0,0,2,3,0,2,5,15.16,9.1,25.89,0
5,12,13,2,6,0,13,0,6,6,0,0,2,3,0,2,3,62.34,8.65,64.11,0
8,9,13,2,0,2,10,0,0,14,2,6,3,9,6,2,2,3.28,7.7,7.1,1
4,12,12,2,4,2,12,0,7,13,0,0,3,2,0,8,2,9.99,19.76,13.03,0
3,4,7,2,2,0,5,0,0,5,0,0,2,3,0,2,4,1.19,4.19,1.16,0
8,12,8,2,2,0,8,5,0,9,0,0,3,8,4,2,2,9.09,11.6,21.11,1
4,9,5,2,2,3,13,0,0,13,0,0,2,3,8,2,4,18.05,8.05,23.9,0
4,12,11,2,7,2,13,0,9,14,0,0,2,3,0,2,2,8.91,6.86,17.09,1
8,0,7,2,7,2,5,2,0,12,0,0,2,3,0,2,2,9.7,8.47,22.79,0
8,10,7,3,6,0,13,0,0,8,0,0,2,3,0,2,4,10.42,8.71,22.89,0
8,3,13,2,2,0,8,5,0,9,0,0,3,8,4,2,4,9.67,13.37,23.89,1
4,5,4,2,7,3,5,0,7,5,0,0,2,3,0,2,4,6.21,4.3,10.24,0
8,12,13,2,2,0,12,0,9,8,0,0,3,8,0,4,4,4.62,6.13,3.79,1
2,12,12,2,4,2,7,0,6,13,0,0,3,2,0,2,2,3.84,4.87,3.39,1
7,2,3,3,3,2,13,0,0,8,0,0,2,3,0,2,2,6.46,6.26,8.85,1
2,10,13,2,0,2,5,0,0,8,0,0,3,3,0,3,4,0.92,3.06,2.43,1
4,7,7,2,7,0,9,0,0,8,0,0,2,3,5,3,2,3.71,3.8,2.75,1
7,2,7,3,3,2,9,0,0,5,0,0,2,3,0,2,4,4.3,5.16,7.33,0
8,10,7,2,2,3,12,0,0,13,0,0,2,3,0,2,4,10.7,11.04,33.49,1
8,11,7,2,6,0,13,0,0,8,0,0,2,3,0,2,2,21.66,17.62,71.97,0
8,6,7,2,2,2,6,0,5,8,0,3,3,9,3,3,4,7.86,8.67,8.84,1
8,0,7,2,2,0,12,0,0,5,0,0,2,3,0,3,4,8.8,8.48,16.3,0
8,6,6,2,2,0,12,0,0,13,0,0,2,3,5,3,2,2.11,3.62,2.36,1
4,9,11,2,2,2,12,0,0,13,0,0,2,3,0,2,4,6.39,4.09,13.92,0
7,0,11,2,2,0,12,0,0,14,0,0,2,3,0,2,4,2.98,4.18,5.42,1
8,2,7,3,6,0,13,0,0,14,0,0,2,3,0,2,2,7.87,6.26,12.34,0
7,0,13,2,5,4,4,0,0,9,0,0,2,3,0,2,2,3.01,6.08,6.72,0
8,5,8,2,2,2,13,0,3,9,0,0,2,3,0,3,2,4.14,5.61,6.25,1
2,0,7,2,2,0,5,0,7,5,0,0,2,3,0,2,4,1.78,4.07,1.61,1
2,0,4,2,2,0,6,0,0,8,0,6,2,3,3,3,2,2.74,8.84,2.56,1
4,12,3,2,4,2,7,0,6,13,0,0,3,2,0,6,4,3.33,4.22,3.7,1
4,0,9,2,8,2,12,0,7,13,0,0,2,3,0,2,4,8.92,7.2,17.58,0
8,3,7,3,6,0,3,0,0,12,0,0,2,3,0,2,2,12.11,10.86,31.66,1
4,9,5,2,2,2,12,0,0,13,0,0,2,3,0,2,2,9.25,4.27,15.25,0
6,12,7,2,0,0,12,6,0,8,0,0,3,6,0,6,2,19.31,27.82,20.51,0
8,0,9,2,8,0,12,0,0,13,0,0,2,3,0,2,4,2.76,4.36,6.23,1
7,0,12,3,3,2,12,0,0,13,0,0,2,3,0,2,2,14.03,7.05,26.39,0
2,10,12,2,4,2,12,0,9,13,2,6,3,2,0,2,2,6.62,11.68,12.78,1
8,9,8,2,3,0,8,0,0,9,0,0,2,3,0,6,2,2.07,3.3,6.01,1
5,0,7,2,0,0,12,0,0,8,0,0,2,3,0,2,4,8.37,4.63,24.43,0
8,12,12,3,0,0,9,6,0,13,0,0,3,5,0,3,2,7.16,6.88,11.09,1
5,0,3,2,5,4,4,0,3,8,0,0,2,3,0,2,4,9.76,3.73,25.28,1
8,2,13,3,6,0,13,0,0,14,0,0,2,3,0,2,2,4.76,6.81,14.56,0
8,10,13,3,8,2,13,0,0,13,0,0,2,3,0,2,2,7.02,6.72,13.05,0
8,0,12,2,4,0,12,2,0,13,2,7,3,4,0,2,2,5.14,5.91,12.71,0
2,4,13,2,0,2,7,0,0,8,0,0,2,3,0,3,4,2.51,6.73,3.34,1
8,10,7,2,8,0,12,5,3,8,0,0,2,3,0,2,2,7.79,14.56,7.33,1
7,2,7,3,3,2,7,0,0,8,0,0,2,3,0,2,2,7.16,8.57,10.86,1
5,0,12,2,5,4,4,0,3,13,0,0,3,3,0,2,2,3.04,5.83,29.91,1
8,9,7,3,6,0,7,0,0,8,0,6,3,7,0,2,4,10.12,6.93,18.49,0
8,12,7,2,4,2,9,0,9,8,0,0,2,3,0,2,4,5.06,4.07,9.63,0
8,4,12,2,2,3,12,0,0,3,0,0,2,3,0,2,2,1.1,3.13,1.59,1
8,5,7,2,0,2,6,0,7,13,0,6,2,3,3,2,4,2.33,4.27,5.67,0
8,5,8,2,2,2,7,0,9,9,0,0,3,9,0,2,5,4.46,4.31,5.25,1
4,9,12,2,3,3,12,0,0,13,0,0,2,3,0,3,5,2.49,3.49,6.19,0
4,9,7,2,6,0,13,0,0,8,0,0,2,3,0,2,2,18.58,5.58,41.79,1
6,12,12,2,4,2,9,0,7,13,0,0,3,2,0,2,3,8.85,19.26,12.56,0
4,11,13,2,2,0,10,0,8,14,0,0,2,3,0,3,4,2.67,5.08,5.1,1
8,2,7,3,6,0,13,0,0,14,0,0,2,3,0,2,4,5.3,5.9,14.18,0
4,0,12,2,8,2,9,0,0,10,0,0,2,3,0,5,2,2.16,7.88,3.61,1
7,0,11,2,2,0,12,0,0,14,0,0,2,3,0,2,2,3.47,4.26,6.67,1
7,2,13,2,3,2,13,0,0,9,0,0,2,3,0,2,2,3.57,2.92,5.58,1
7,10,7,3,3,0,12,0,8,8,0,0,2,3,0,2,4,7.11,4.57,12.79,1
4,9,7,2,7,2,12,2,5,8,0,0,2,3,0,2,4,5.97,5.35,9.24,0
8,2,7,3,6,0,10,0,0,3,0,0,2,3,0,2,4,7.63,5.17,12.83,0
5,7,10,2,0,2,8,0,0,8,0,0,2,3,0,2,2,7.58,1.54,15.8,1
5,9,12,2,0,2,12,4,2,4,0,0,2,3,4,2,4,3.49,0.0,0.0,1
2,0,5,2,2,0,7,0,0,8,0,6,2,3,3,3,2,3.11,9.36,2.79,1
4,0,11,2,2,2,12,0,5,13,0,0,2,3,0,2,2,1.93,3.52,3.51,1
7,0,7,2,3,2,12,0,7,13,0,0,2,3,0,2,2,5.41,4.0,6.88,0
6,10,7,2,2,2,5,0,8,14,0,0,3,2,0,6,2,2.25,7.03,2.69,1
2,0,5,2,2,0,6,0,0,5,0,6,2,3,3,3,2,2.87,10.35,2.66,1
8,9,3,2,3,3,12,0,5,8,0,0,3,0,8,2,2,10.11,8.66,12.63,0
4,12,12,2,0,0,12,6,0,8,0,0,3,6,0,2,4,16.08,23.91,20.28,0
8,0,7,3,6,0,5,0,9,13,0,0,2,3,0,2,4,8.23,12.07,25.1,0
2,10,9,2,2,0,10,0,8,11,0,0,2,3,0,6,4,3.26,4.75,4.83,1
7,3,4,2,2,2,12,6,0,13,0,0,2,3,0,2,2,16.7,9.42,26.46,0
8,10,7,2,2,3,12,0,0,13,0,0,2,3,0,2,2,11.89,10.19,33.89,1
8,0,12,2,8,2,9,0,0,8,0,0,2,3,0,2,4,4.27,8.55,4.29,1
6,0,7,2,6,0,9,3,0,8,0,0,2,3,5,2,4,8.5,10.0,25.08,1
7,2,8,2,3,2,8,0,0,9,0,0,2,3,0,4,2,5.13,4.07,6.81,1
4,2,3,3,3,2,13,0,0,8,0,0,2,3,0,2,2,7.16,5.76,7.37,1
2,11,11,2,2,2,11,0,7,12,0,0,2,3,0,5,4,2.92,4.89,5.82,1
2,4,8,2,0,2,7,0,0,8,0,0,2,3,0,3,3,2.39,5.99,3.43,1
7,11,8,3,3,2,13,0,0,8,0,0,2,3,0,2,4,3.06,3.71,6.85,1
7,10,7,3,3,0,12,0,8,5,0,0,2,3,0,2,4,8.05,4.51,12.97,1
4,0,8,2,3,0,8,0,0,14,0,0,2,3,8,3,2,0.65,4.64,1.02,1
4,4,4,2,2,3,5,0,7,5,0,0,2,3,0,2,3,4.45,6.24,3.81,0
8,12,7,2,4,2,9,0,9,8,0,0,2,3,0,2,2,6.95,4.69,9.5,0
8,9,8,2,2,0,13,0,0,14,0,0,2,3,0,4,2,2.99,3.24,6.4,1
5,7,7,2,0,0,7,0,0,8,0,0,2,3,0,2,3,1.44,4.08,1.45,1
8,9,12,3,4,0,7,6,0,13,0,0,3,5,0,6,4,8.52,10.04,18.76,0
6,12,7,2,0,0,5,0,7,13,0,0,3,9,0,2,4,4.78,8.32,12.11,1
8,3,6,2,8,2,12,0,0,13,0,0,2,3,0,2,4,11.58,7.87,21.19,0
2,5,7,2,0,0,7,0,0,13,0,0,3,0,3,3,4,4.34,10.99,6.01,1
4,12,8,2,3,0,13,0,0,9,0,0,2,3,0,4,2,2.76,3.32,5.84,1
8,2,8,2,2,0,13,5,0,14,0,0,3,8,4,2,5,12.78,12.24,24.84,1
